year2,sic1,fsize,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1984,07,g) 250 to 499,69,134,12263,12661,8,6,6,4.5,1990,,,,15.7,2786,,1869,,22,-796,-6.3,31.4,1,1,1,
1984,07,h) 500 to 999,23,44,6958,6352,7,14.7,14,29.5,2086,,,,32.8,873,,637,,13.7,1213,19.1,27.4,1,,,
1984,07,i) 1000 to 2499,24,108,8360,7244,6,5.6,4,3.7,3815,,,,52.7,1582,,1528,,21.8,2233,30.9,43.6,1,,,
1984,07,j) 2500 to 4999,17,188,8834,7779,19,10.3,11,6,2873,294,2579,3.8,36.9,763,,172,,9.8,2110,27.1,19.6,1,,,
1984,07,k) 5000 to 9999,12,332,,6390,22,6.6,21,6.3,1562,,,,24.4,549,180,369,2.8,8.6,1013,15.8,17.2,1,,,
1984,07,l) 10000+,31,167,9575,9602,10,5.9,16,9.4,1776,164,1612,1.7,18.5,1830,672,1158,7,19.1,-54,-0.6,37,0,,,
1984,10,a) 1 to 4,12195,12205,28247,28361,3032,24.7,3184,25.9,11587,8392,3195,29.6,40.9,11757,8504,3253,30,41.5,-170,-0.6,81.8,0,2424,2424,6673
1984,10,b) 5 to 9,5000,5036,35138,35129,488,9.6,546,10.8,11870,5892,5978,16.8,33.8,11738,6620,5118,18.8,33.4,132,0.4,66.8,0,420,421,5301
1984,10,c) 10 to 19,3972,4090,56867,56668,252,6.1,304,7.4,15608,6450,9158,11.4,27.5,15163,7337,7826,12.9,26.8,445,0.7,53.6,0,220,220,5699
1984,10,d) 20 to 49,2766,3052,82948,81692,121,4,141,4.6,18805,4853,13952,5.9,23,16270,5884,10386,7.2,19.9,2535,3.1,39.8,0,70,70,4160
1984,10,e) 50 to 99,918,1231,58581,57654,56,4.5,102,8.1,13080,2464,10616,4.3,22.7,11225,4967,6258,8.6,19.5,1855,3.2,39,0,19,19,2538
1984,10,f) 100 to 249,590,1122,68270,67998,94,8.4,76,6.8,15041,3842,11199,5.7,22.1,14497,3965,10532,5.8,21.3,544,0.8,42.6,0,3,3,800
1984,10,g) 250 to 499,194,645,39514,38470,66,10.3,55,8.6,8635,3173,5462,8.2,22.4,6547,1666,4881,4.3,17,2088,5.4,34,0,,,
1984,10,h) 500 to 999,104,427,27247,28497,32,7.3,54,12.3,5102,896,4206,3.1,17.9,7601,1275,6326,4.5,26.7,-2499,-8.8,35.8,0,,,
1984,10,i) 1000 to 2499,126,638,50723,52046,71,11,91,14,8726,3841,4885,7.4,16.8,11371,5085,6286,9.8,21.8,-2645,-5,33.6,0,,,
1984,10,j) 2500 to 4999,69,557,46594,47173,54,9.9,34,6.2,5511,1979,3532,4.2,11.7,6668,2702,3966,5.7,14.1,-1157,-2.4,23.4,0,,,
1984,10,k) 5000 to 9999,67,946,74770,77870,59,6.2,71,7.5,8745,1734,7011,2.2,11.2,14945,2706,12239,3.5,19.2,-6200,-8,22.4,0,,,
1984,10,l) 10000+,125,2880,312219,317075,488,17.7,242,8.8,47086,13331,33755,4.2,14.9,56798,12063,44735,3.8,17.9,-9712,-3,29.8,0,,,
1984,15,a) 1 to 4,235055,235076,571216,518189,67533,30.3,44168,19.8,274529,181086,93443,34.9,53,171722,110240,61482,21.3,33.1,102807,19.9,66.2,0,27678,27683,72214
1984,15,b) 5 to 9,86761,86812,614128,568305,6608,7.7,4078,4.8,221257,78920,142337,13.9,38.9,130430,48785,81645,8.6,23,90827,15.9,46,0,2983,2983,36118
1984,15,c) 10 to 19,47048,47209,676022,630189,1898,4,1355,2.9,212191,47951,164240,7.6,33.7,120697,33139,87558,5.3,19.2,91494,14.5,38.4,0,955,956,24526
1984,15,d) 20 to 49,24551,25003,774915,723523,634,2.5,570,2.3,232360,33809,198551,4.7,32.1,129941,26796,103145,3.7,18,102419,14.1,36,0,357,362,19654
1984,15,e) 50 to 99,6136,6628,429618,403031,180,2.7,192,2.9,124951,15732,109219,3.9,31,72172,13038,59134,3.2,17.9,52779,13.1,35.8,0,63,68,8245
1984,15,f) 100 to 249,2632,3575,358946,341197,181,5.1,186,5.2,100268,14818,85450,4.3,29.4,64706,8296,56410,2.4,19,35562,10.4,38,0,11,11,3631
1984,15,g) 250 to 499,559,1064,145063,140398,94,8.9,83,7.8,38924,4674,34250,3.3,27.7,29594,5960,23634,4.2,21.1,9330,6.6,42.2,1,4,4,
1984,15,h) 500 to 999,263,709,100617,101003,58,8.2,60,8.5,22171,2213,19958,2.2,22,22942,2747,20195,2.7,22.7,-771,-0.7,44,0,,,
1984,15,i) 1000 to 2499,159,929,105590,106027,95,10.2,92,9.9,27461,4735,22726,4.5,25.9,28336,5105,23231,4.8,26.7,-875,-0.8,51.8,1,1,1,
1984,15,j) 2500 to 4999,73,481,75722,69772,43,9.1,26,5.5,24626,5623,19003,8.1,35.3,12726,2005,10721,2.9,18.2,11900,17.1,36.4,0,,,
1984,15,k) 5000 to 9999,51,309,57411,59592,24,7.8,21,6.8,9920,2356,7564,4,16.6,14281,1069,13212,1.8,24,-4361,-7.4,33.2,0,,,
1984,15,l) 10000+,106,1378,158765,159040,136,10,91,6.7,38410,8210,30200,5.2,24.2,38960,3933,35027,2.5,24.5,-550,-0.3,48.4,0,,,
1984,20,a) 1 to 4,88566,88587,232771,218031,23715,27.6,18431,21.5,104211,72716,31495,33.4,47.8,75154,53446,21708,24.5,34.5,29057,13.3,69,0,13640,13646,40774
1984,20,b) 5 to 9,58364,58447,421808,398968,4548,7.9,3474,6,128147,55752,72395,14,32.1,82392,42560,39832,10.7,20.7,45755,11.4,41.4,0,2670,2685,33396
1984,20,c) 10 to 19,50349,50731,735801,698559,2139,4.2,1970,3.9,178724,55144,123580,7.9,25.6,104132,48359,55773,6.9,14.9,74592,10.7,29.8,0,1458,1470,38152
1984,20,d) 20 to 49,44206,45815,1436724,1353401,1569,3.4,1295,2.8,322228,79869,242359,5.9,23.8,155497,62234,93263,4.6,11.5,166731,12.3,23,0,727,752,42024
1984,20,e) 50 to 99,17915,20613,1272387,1195251,813,4,674,3.3,268425,60823,207602,5.1,22.5,114156,38912,75244,3.3,9.6,154269,12.9,19.2,0,138,159,18268
1984,20,f) 100 to 249,10994,16609,1615216,1522117,849,5.1,659,4,324345,80617,243728,5.3,21.3,138289,42343,95946,2.8,9.1,186056,12.2,18.2,0,43,49,11071
1984,20,g) 250 to 499,3822,9065,1189072,1133153,511,5.6,481,5.3,213652,50575,163077,4.5,18.9,101993,30018,71975,2.6,9,111659,9.9,18,0,4,18,2672
1984,20,h) 500 to 999,1914,6627,1053580,1018392,410,6.2,358,5.4,166524,31729,134795,3.1,16.4,96175,27196,68979,2.7,9.4,70349,7,18.8,0,,,
1984,20,i) 1000 to 2499,1338,8160,1439384,1398832,466,5.7,470,5.8,215896,38577,177319,2.8,15.4,134769,44772,89997,3.2,9.6,81127,5.8,19.2,0,,,
1984,20,j) 2500 to 4999,571,5622,1092959,1092549,266,4.7,371,6.5,142165,31341,110824,2.9,13,141367,45036,96331,4.1,12.9,798,0.1,25.8,0,,,
1984,20,k) 5000 to 9999,433,6144,1382231,1369313,289,4.7,424,6.8,160793,23428,137365,1.7,11.7,134956,39962,94994,2.9,9.9,25837,1.8,19.8,0,,,
1984,20,l) 10000+,575,19096,7295723,7172950,880,4.5,1450,7.5,818015,167578,650437,2.3,11.4,601495,193652,407843,2.7,8.4,216520,3,16.8,0,,,
1984,40,a) 1 to 4,70509,70563,163381,154667,18642,27.3,14089,20.6,67520,47457,20063,30.7,43.7,50157,34494,15663,22.3,32.4,17363,11.3,64.8,0,10258,10261,25611
1984,40,b) 5 to 9,28042,28310,195991,187366,2053,7.3,1649,5.9,56890,24674,32216,13.2,30.4,39640,19409,20231,10.4,21.2,17250,9.2,42.4,0,1194,1198,14743
1984,40,c) 10 to 19,18433,19178,262253,251905,839,4.4,749,3.9,61094,20285,40809,8.1,24.3,40361,16969,23392,6.7,16,20733,8.3,32,0,500,501,12652
1984,40,d) 20 to 49,12122,13343,374542,360782,404,3,426,3.2,74153,17746,56407,4.9,20.6,46640,17589,29051,4.9,12.9,27513,7.7,25.8,0,220,223,12510
1984,40,e) 50 to 99,3538,4840,237313,228574,246,5.1,216,4.5,43674,9657,34017,4.2,19.1,26185,9293,16892,4.1,11.5,17489,7.6,23,0,40,41,5477
1984,40,f) 100 to 249,2051,4694,264802,257207,308,6.6,302,6.4,46188,10450,35738,4.1,18,30999,8895,22104,3.5,12.1,15189,5.9,24.2,0,16,34,4740
1984,40,g) 250 to 499,736,3308,175590,169895,323,9.8,281,8.5,33896,11402,22494,6.7,20,22506,6370,16136,3.7,13.2,11390,6.8,26.4,1,3,36,
1984,40,h) 500 to 999,410,3125,167069,163662,224,7.1,318,10,33258,10793,22465,6.6,20.3,26461,13083,13378,8,16.2,6797,4.1,32.4,1,2,66,
1984,40,i) 1000 to 2499,337,4353,249790,244986,263,6,256,5.9,42343,8918,33425,3.6,17.3,32756,8001,24755,3.3,13.4,9587,3.9,26.8,0,,,
1984,40,j) 2500 to 4999,194,4215,277582,264774,301,7.2,269,6.4,47764,14865,32899,5.6,18,22217,6352,15865,2.4,8.4,25547,9.6,16.8,0,,,
1984,40,k) 5000 to 9999,167,4533,335672,331526,590,13.3,371,8.4,47699,16159,31540,4.9,14.4,39406,11699,27707,3.5,11.9,8293,2.5,23.8,0,,,
1984,40,l) 10000+,279,24774,2064808,2067701,5327,23.3,1582,6.9,399022,226726,172296,11,19.3,404812,75391,329421,3.6,19.6,-5790,-0.3,38.6,0,,,
1984,50,a) 1 to 4,140405,140864,339033,322709,32580,23.7,25308,18.4,125446,86852,38594,26.9,38.9,92812,64082,28730,19.9,28.8,32634,10.1,57.6,0,18382,18401,47701
1984,50,b) 5 to 9,73407,75413,500401,484873,3525,4.7,3172,4.2,109474,39393,70081,8.1,22.6,78253,33840,44413,7,16.1,31221,6.5,32.2,0,1943,1963,23454
1984,50,c) 10 to 19,52531,58235,717117,694632,1732,3,1657,2.8,125685,31915,93770,4.6,18.1,80932,27778,53154,4,11.7,44753,6.4,23.4,0,670,704,16791
1984,50,d) 20 to 49,31593,43164,920038,886232,1317,3.1,1124,2.6,151842,31128,120714,3.5,17.1,84107,24658,59449,2.8,9.5,67735,7.6,19,0,242,277,13440
1984,50,e) 50 to 99,8852,17659,525821,505137,1027,5.8,856,4.9,96235,23384,72851,4.6,19.1,54705,16425,38280,3.3,10.8,41530,8.3,21.6,0,38,55,4900
1984,50,f) 100 to 249,4833,14869,483662,469527,1260,8.6,946,6.4,86270,23049,63221,4.9,18.4,58019,18751,39268,4,12.4,28251,6,24.8,0,18,31,3743
1984,50,g) 250 to 499,1715,7452,243410,238929,541,7.3,454,6.1,41988,11156,30832,4.7,17.6,33132,7975,25157,3.3,13.9,8856,3.7,27.8,1,1,1,
1984,50,h) 500 to 999,1032,7231,193063,186926,693,9.7,507,7.1,38353,11563,26790,6.2,20.5,26082,6457,19625,3.5,14,12271,6.5,28,0,,,
1984,50,i) 1000 to 2499,837,8260,242092,238341,764,9.3,658,8,44457,15073,29384,6.3,18.7,36962,15430,21532,6.5,15.5,7495,3.2,31,1,1,1,
1984,50,j) 2500 to 4999,389,6295,184122,180366,415,6.6,493,7.8,35850,18652,17198,10.3,19.9,28351,7359,20992,4.1,15.7,7499,4.2,31.4,0,,,
1984,50,k) 5000 to 9999,308,6619,183162,178696,727,11.2,511,7.9,35706,14534,21172,8.1,20,26985,8408,18577,4.7,15.1,8721,4.9,30.2,0,,,
1984,50,l) 10000+,439,29313,974452,955154,2861,9.7,3228,10.9,180011,80417,99594,8.4,18.8,141715,54789,86926,5.7,14.8,38296,4,29.6,0,,,
1984,52,a) 1 to 4,475990,478266,1161990,1147154,114443,24,113131,23.7,449636,328104,121532,28.6,39.2,420580,306332,114248,26.7,36.7,29056,2.5,73.4,0,84834,84941,233926
1984,52,b) 5 to 9,220247,228839,1503831,1471134,17711,7.8,15412,6.8,386722,203337,183385,13.8,26.3,321106,166575,154531,11.3,21.8,65616,4.5,43.6,0,9830,9935,119775
1984,52,c) 10 to 19,124670,141948,1729681,1685487,8394,5.9,7295,5.2,384727,182593,202134,10.8,22.8,296008,137161,158847,8.1,17.6,88719,5.2,35.2,0,3696,3801,94654
1984,52,d) 20 to 49,71391,99013,2184094,2108400,5267,5.3,4250,4.3,435556,180697,254859,8.6,20.7,283495,107193,176302,5.1,13.4,152061,7.3,26.8,0,1153,1328,62533
1984,52,e) 50 to 99,19268,42731,1274351,1230258,3069,7.2,2442,5.8,235178,69551,165627,5.7,19.1,147212,42304,104908,3.4,12,87966,7.1,24,0,102,168,13178
1984,52,f) 100 to 249,7618,39310,1015549,979257,3579,9.2,2449,6.3,204576,65906,138670,6.7,20.9,132530,37028,95502,3.8,13.5,72046,7.4,27,0,30,80,7939
1984,52,g) 250 to 499,1987,24552,555985,536147,2463,10.2,1597,6.6,123041,47168,75873,8.8,22.9,83368,22326,61042,4.2,15.5,39673,7.4,31,0,3,30,2099
1984,52,h) 500 to 999,996,24173,508614,484944,2123,8.9,1334,5.6,112715,43762,68953,9,23.2,65408,18530,46878,3.8,13.5,47307,9.7,27,0,,,
1984,52,i) 1000 to 2499,611,27452,517937,506075,2408,8.9,1820,6.7,101694,45042,56652,8.9,20.1,77993,22051,55942,4.4,15.4,23701,4.7,30.8,0,,,
1984,52,j) 2500 to 4999,311,20370,533437,510371,1953,9.8,1279,6.4,105581,41427,64154,8.1,20.7,59409,14244,45165,2.8,11.6,46172,9.1,23.2,0,,,
1984,52,k) 5000 to 9999,216,26205,526344,510345,2351,9.1,1448,5.6,97352,36080,61272,7.1,19.1,65259,17628,47631,3.5,12.8,32093,6.3,25.6,0,,,
1984,52,l) 10000+,389,140085,4571215,4461903,11153,8,8237,5.9,703442,277299,426143,6.2,15.8,485085,189349,295736,4.2,10.9,218357,4.9,21.8,0,,,
1984,60,a) 1 to 4,221076,221232,441620,422910,40514,18.8,30291,14,130403,86308,44095,20.4,30.8,93262,61461,31801,14.5,22.1,37141,8.7,44.2,0,21565,21567,45134
1984,60,b) 5 to 9,48168,48402,319324,307943,2373,4.9,1755,3.6,72429,28101,44328,9.1,23.5,49382,20204,29178,6.6,16,23047,7.5,32,0,1264,1288,15385
1984,60,c) 10 to 19,23644,24083,328074,315999,952,4,804,3.3,68839,22319,46520,7.1,21.8,44214,18448,25766,5.8,14,24625,7.8,28,0,518,528,13619
1984,60,d) 20 to 49,15260,17310,473622,456317,599,3.5,545,3.2,87292,24471,62821,5.4,19.1,52838,22011,30827,4.8,11.6,34454,7.5,23.2,0,268,272,15326
1984,60,e) 50 to 99,5349,9038,360162,346342,439,4.9,353,3.9,61979,16482,45497,4.8,17.9,34447,13748,20699,4,9.9,27532,8,19.8,0,63,91,8201
1984,60,f) 100 to 249,3170,11782,423325,404950,920,7.9,509,4.4,83699,30207,53492,7.5,20.7,46679,15577,31102,3.8,11.5,37020,9.2,23,0,26,49,7264
1984,60,g) 250 to 499,1155,9587,296548,284788,801,8.5,390,4.2,55067,15284,39783,5.4,19.3,30994,8007,22987,2.8,10.9,24073,8.4,21.8,1,2,2,
1984,60,h) 500 to 999,702,10296,313278,302479,888,8.8,445,4.4,56844,18991,37853,6.3,18.8,35250,7360,27890,2.4,11.7,21594,7.1,23.4,1,1,1,
1984,60,i) 1000 to 2499,587,15027,503757,489071,1323,9,751,5.1,88273,31000,57273,6.3,18,58906,9982,48924,2,12,29367,6,24,0,,,
1984,60,j) 2500 to 4999,284,13237,484072,464233,856,6.5,748,5.7,91803,51955,39848,11.2,19.8,52107,11513,40594,2.5,11.2,39696,8.6,22.4,0,,,
1984,60,k) 5000 to 9999,192,14716,546095,537060,1099,7.6,605,4.2,85886,29802,56084,5.5,16,67818,10947,56871,2,12.6,18068,3.4,25.2,0,,,
1984,60,l) 10000+,279,36365,1326739,1320700,3320,9.1,3381,9.3,190140,68661,121479,5.2,14.4,178107,47708,130399,3.6,13.5,12033,0.9,27,0,,,
1984,70,a) 1 to 4,879162,881429,,1846960,194145,23,125461,14.8,688469,478219,210250,25.9,37.3,446859,289370,157489,15.7,24.2,241610,13.1,48.4,1,85640,85696,
1984,70,b) 5 to 9,289006,296017,1918714,1845740,14635,5,9970,3.4,435598,165479,270119,9,23.6,290655,107357,183298,5.8,15.7,144943,7.9,31.4,0,6166,6230,74057
1984,70,c) 10 to 19,133296,145142,1831378,1765951,5516,3.8,4272,3,373251,116787,256464,6.6,21.1,242771,83395,159376,4.7,13.7,130480,7.4,27.4,0,2120,2155,54525
1984,70,d) 20 to 49,70714,89233,2183010,2102286,3747,4.2,2942,3.3,445946,141163,304783,6.7,21.2,285024,103375,181649,4.9,13.6,160922,7.6,27.2,0,1117,1190,66658
1984,70,e) 50 to 99,23294,39502,1619432,1561884,2675,6.8,1947,5,320598,101247,219351,6.5,20.5,204182,71722,132460,4.6,13.1,116416,7.4,26.2,0,314,436,42291
1984,70,f) 100 to 249,14486,34509,2110095,2038022,2565,7.5,1725,5.1,389048,107649,281399,5.3,19.1,244093,72452,171641,3.6,12,144955,7.1,24,0,110,162,32710
1984,70,g) 250 to 499,4546,16201,1389758,1352693,1325,8.2,1070,6.7,230351,,,,17,157077,,120816,,11.6,73274,5.4,23.2,1,14,15,10292
1984,70,h) 500 to 999,2409,11407,1401799,1367801,1081,9.6,712,6.3,216344,,,,15.8,148348,,115508,,10.8,67996,5,21.6,1,9,10,12887
1984,70,i) 1000 to 2499,1650,13140,1928104,1885813,1719,13.5,926,7.3,238337,,,,12.6,154081,,119286,,8.2,84256,4.4,16.4,1,3,3,7961
1984,70,j) 2500 to 4999,599,8649,1076008,1045203,1092,13.1,503,6,161116,54414,106702,5.2,15.4,99528,,73598,,9.5,61588,5.9,19,1,1,1,
1984,70,k) 5000 to 9999,340,9991,,896898,1128,11.6,566,5.8,170207,,,,19,120080,35081,84999,3.9,13.4,50127,5.6,26.8,1,1,1,
1984,70,l) 10000+,448,26516,2394099,2378608,3680,14.3,2120,8.2,391924,159081,232843,6.7,16.5,360842,72814,288028,3.1,15.2,31082,1.3,30.4,0,,,
1985,07,a) 1 to 4,31978,31983,74776,68809,8887,29.5,5127,17,32547,21724,10823,31.6,47.3,20465,12314,8151,17.9,29.7,12082,17.6,59.4,0,3401,3401,8395
1985,07,b) 5 to 9,11718,11738,78641,75976,603,5.2,453,3.9,21431,7039,14392,9.3,28.2,15952,5285,10667,7,21,5479,7.2,42,0,338,338,4000
1985,07,c) 10 to 19,5176,5224,69798,67634,148,2.8,128,2.5,16059,3626,12433,5.4,23.7,11622,3191,8431,4.7,17.2,4437,6.5,34.4,0,95,95,2430
1985,07,d) 20 to 49,1741,1828,50933,49443,62,3.4,42,2.3,13039,3056,9983,6.2,26.4,9900,2110,7790,4.3,20,3139,6.4,40,0,27,27,1452
1985,07,e) 50 to 99,400,475,25612,25040,15,3.2,15,3.2,6757,1261,5496,5,27,5660,1517,4143,6.1,22.6,1097,4.4,45.2,0,7,7,776
1985,07,f) 100 to 249,216,348,26332,24155,17,4.9,18,5.2,8007,2367,5640,9.8,33.1,3652,416,3236,1.7,15.1,4355,18,30.2,1,1,1,
1985,07,g) 250 to 499,68,127,14452,13361,15,12.1,8,6.5,3566,,,,26.7,1383,89,1294,0.7,10.4,2183,16.3,20.8,1,,,
1985,07,h) 500 to 999,33,137,10660,9555,85,86.7,7,7.1,5958,2096,3862,21.9,62.4,3748,2409,1339,25.2,39.2,2210,23.2,78.4,1,1,1,
1985,07,i) 1000 to 2499,21,98,6077,6758,11,11.4,8,8.3,1130,,,,16.7,2492,,2263,,36.9,-1362,-20.2,33.4,1,,,
1985,07,j) 2500 to 4999,17,180,9019,8927,14,7.6,21,11.4,993,,,,11.1,808,89,719,1,9.1,185,2,18.2,1,,,
1985,07,k) 5000 to 9999,15,345,6889,6975,30,8.8,23,6.7,1112,,,,15.9,1283,,991,,18.4,-171,-2.5,31.8,1,,,
1985,07,l) 10000+,28,164,8167,8773,10,6.1,11,6.7,1526,40,1486,0.5,17.4,2737,,2192,,31.2,-1211,-13.8,34.8,1,,,
1985,10,a) 1 to 4,12496,12511,28401,27849,3205,26,2807,22.8,11533,8565,2968,30.8,41.4,10426,7269,3157,26.1,37.4,1107,4,74.8,0,2142,2142,5663
1985,10,b) 5 to 9,5034,5073,34783,35100,495,9.7,516,10.2,11124,6079,5045,17.3,31.7,11812,6214,5598,17.7,33.7,-688,-2,63.4,0,355,355,4491
1985,10,c) 10 to 19,3928,4037,55351,55148,246,6.1,252,6.2,14431,6049,8382,11,26.2,14027,6055,7972,11,25.4,404,0.8,50.8,0,166,166,4302
1985,10,d) 20 to 49,2836,3087,83920,84326,99,3.2,118,3.8,16498,4152,12346,4.9,19.6,17272,5733,11539,6.8,20.5,-774,-0.9,39.2,0,67,70,3772
1985,10,e) 50 to 99,920,1253,57652,57918,41,3.3,45,3.6,10768,2689,8079,4.6,18.6,11402,3144,8258,5.4,19.7,-634,-1.1,37.2,0,11,11,1556
1985,10,f) 100 to 249,587,1119,66473,67634,35,3.1,59,5.2,10950,2581,8369,3.8,16.2,13272,4352,8920,6.4,19.6,-2322,-3.4,32.4,0,9,19,2885
1985,10,g) 250 to 499,197,662,41103,40719,61,9.3,54,8.2,7448,1263,6185,3.1,18.3,6089,2280,3809,5.6,15,1359,3.3,30,0,,,
1985,10,h) 500 to 999,109,455,30484,30073,36,7.9,32,7.1,6616,2536,4080,8.4,22,5794,1617,4177,5.4,19.3,822,2.7,38.6,0,,,
1985,10,i) 1000 to 2499,121,650,51304,50772,81,12.7,61,9.5,9072,3682,5390,7.3,17.9,8008,1405,6603,2.8,15.8,1064,2.1,31.6,0,,,
1985,10,j) 2500 to 4999,70,633,55452,56877,42,6.4,84,12.8,6008,1844,4164,3.2,10.6,8857,3071,5786,5.4,15.6,-2849,-5,21.2,0,,,
1985,10,k) 5000 to 9999,65,834,60542,64807,69,8.2,83,9.9,6491,2126,4365,3.3,10,15020,4395,10625,6.8,23.2,-8529,-13.2,20,0,,,
1985,10,l) 10000+,119,2762,295336,299934,219,7.8,280,10,37413,6919,30494,2.3,12.5,46542,12162,34380,4.1,15.5,-9129,-3,25,0,,,
1985,15,a) 1 to 4,244836,244852,589961,549037,71473,30.7,48403,20.8,278907,192156,86751,35,50.8,199045,126034,73011,23,36.3,79862,14.5,72.6,0,32038,32038,87335
1985,15,b) 5 to 9,93655,93716,644603,617946,6959,7.5,4861,5.2,214154,83014,131140,13.4,34.7,161321,58664,102657,9.5,26.1,52833,8.6,52.2,0,3652,3653,44376
1985,15,c) 10 to 19,52157,52307,728477,703411,2008,3.8,1784,3.4,207697,50102,157595,7.1,29.5,157159,45197,111962,6.4,22.3,50538,7.2,44.6,0,1333,1337,33904
1985,15,d) 20 to 49,27900,28328,861314,830041,620,2.2,733,2.6,234372,32287,202085,3.9,28.2,171249,39439,131810,4.8,20.6,63123,7.6,41.2,0,492,493,27629
1985,15,e) 50 to 99,7091,7594,491295,473294,125,1.6,194,2.5,128671,12112,116559,2.6,27.2,92824,19298,73526,4.1,19.6,35847,7.6,39.2,0,85,85,11561
1985,15,f) 100 to 249,2924,3792,399917,387455,105,2.8,122,3.2,101312,8989,92323,2.3,26.1,76109,17551,58558,4.5,19.6,25203,6.5,39.2,0,33,36,9480
1985,15,g) 250 to 499,623,1142,175096,164420,73,6.3,94,8.2,50912,3642,47270,2.2,31,29560,8956,20604,5.4,18,21352,13,36,1,2,2,
1985,15,h) 500 to 999,274,757,122192,115015,83,11,77,10.2,34740,7509,27231,6.5,30.2,20385,6220,14165,5.4,17.7,14355,12.5,35.4,1,2,2,
1985,15,i) 1000 to 2499,176,933,107209,107603,92,9.7,114,12.1,25966,4621,21345,4.3,24.1,26754,8726,18028,8.1,24.9,-788,-0.8,48.2,0,,,
1985,15,j) 2500 to 4999,83,452,81336,76732,43,9.1,79,16.8,30313,4438,25875,5.8,39.5,21106,4511,16595,5.9,27.5,9207,12,55,0,,,
1985,15,k) 5000 to 9999,55,441,78297,75634,71,16.4,53,12.3,25130,3158,21972,4.2,33.2,19803,1857,17946,2.5,26.2,5327,7,52.4,0,,,
1985,15,l) 10000+,103,1341,158362,154823,134,10.1,92,7,63784,45985,17799,29.7,41.2,56625,14107,42518,9.1,36.6,7159,4.6,73.2,0,,,
1985,20,a) 1 to 4,91089,91116,237394,221918,25749,29.6,17695,20.3,107210,78222,28988,35.2,48.3,76433,52539,23894,23.7,34.4,30777,13.9,68.8,0,13546,13549,41506
1985,20,b) 5 to 9,59200,59286,419095,405965,4754,8.1,3712,6.3,120034,57894,62140,14.3,29.6,93621,45558,48063,11.2,23.1,26413,6.5,46.2,0,2983,2986,37003
1985,20,c) 10 to 19,52007,52354,739129,726865,2229,4.3,2301,4.4,159172,56280,102892,7.7,21.9,134464,58454,76010,8,18.5,24708,3.4,37,0,1726,1741,45504
1985,20,d) 20 to 49,45427,47004,1417503,1417684,1297,2.7,1974,4.2,243821,60786,183035,4.3,17.2,244259,105452,138807,7.4,17.2,-438,0,34.4,0,1189,1211,70338
1985,20,e) 50 to 99,18512,21103,1257724,1261037,608,2.9,842,4,189315,43900,145415,3.5,15,195973,77768,118205,6.2,15.5,-6658,-0.5,30,0,307,326,41082
1985,20,f) 100 to 249,11514,17314,1628967,1619744,744,4.3,714,4.1,235480,58209,177271,3.6,14.5,217819,69080,148739,4.3,13.4,17661,1.1,26.8,1,84,106,
1985,20,g) 250 to 499,4037,9393,1213121,1205218,516,5.5,503,5.4,161585,38302,123283,3.2,13.4,145341,36656,108685,3,12.1,16244,1.3,24.2,0,6,12,4262
1985,20,h) 500 to 999,1981,6672,1072400,1069161,408,6.1,426,6.4,144648,36159,108489,3.4,13.5,138203,37950,100253,3.5,12.9,6445,0.6,25.8,1,2,2,
1985,20,i) 1000 to 2499,1387,8288,1449977,1454928,480,5.8,564,6.8,160524,37097,123427,2.5,11,169837,50072,119765,3.4,11.7,-9313,-0.7,22,0,,,
1985,20,j) 2500 to 4999,577,5490,1097486,1101965,262,4.7,368,6.6,122115,23579,98536,2.1,11.1,131073,48528,82545,4.4,11.9,-8958,-0.8,22.2,0,,,
1985,20,k) 5000 to 9999,398,6181,1347261,1364273,338,5.4,407,6.5,113689,29140,84549,2.1,8.3,148489,51020,97469,3.7,10.9,-34800,-2.6,16.6,0,,,
1985,20,l) 10000+,585,18763,7326051,7337919,904,4.8,1366,7.2,675773,172044,503729,2.3,9.2,695357,251691,443666,3.4,9.5,-19584,-0.3,18.4,0,,,
1985,40,a) 1 to 4,73806,73864,170266,161484,19981,28.1,14575,20.5,70297,49896,20401,30.9,43.5,52604,36267,16337,22.5,32.6,17693,10.9,65.2,0,11025,11029,28103
1985,40,b) 5 to 9,29727,29986,205154,199623,2120,7.1,1880,6.3,56731,25713,31018,12.9,28.4,45525,22306,23219,11.2,22.8,11206,5.6,45.6,0,1394,1408,17229
1985,40,c) 10 to 19,19764,20427,276969,271330,823,4,901,4.4,59781,19660,40121,7.2,22,48517,21372,27145,7.9,17.9,11264,4.1,35.8,0,644,648,16498
1985,40,d) 20 to 49,13173,14430,401118,393218,438,3,427,3,72783,16942,55841,4.3,18.5,57171,20856,36315,5.3,14.5,15612,4,29,0,273,280,15287
